,open,high,low,close,adjclose,volume,ticker
2022-02-01,23.450000762939453,23.600000381469727,23.049999237060547,23.149999618530273,21.423057556152344,10345830,IRFC.NS
2022-02-02,23.25,23.399999618530273,23.149999618530273,23.25,21.51559829711914,5780813,IRFC.NS
2022-02-03,23.25,23.350000381469727,23.149999618530273,23.200000762939453,21.469329833984375,4151889,IRFC.NS
2022-02-04,23.200000762939453,23.299999237060547,23.0,23.049999237060547,21.330516815185547,5329628,IRFC.NS
2022-02-07,23.100000381469727,23.149999618530273,23.0,23.049999237060547,21.330516815185547,5132340,IRFC.NS
2022-02-08,23.100000381469727,23.149999618530273,22.899999618530273,23.0,21.28424644470215,5051898,IRFC.NS
2022-02-09,23.049999237060547,23.149999618530273,23.0,23.049999237060547,21.330516815185547,3686570,IRFC.NS
2022-02-10,23.149999618530273,23.5,23.049999237060547,23.149999618530273,21.423057556152344,9814830,IRFC.NS
2022-02-11,23.149999618530273,23.200000762939453,22.899999618530273,22.950000762939453,21.23797607421875,7856571,IRFC.NS
2022-02-14,22.799999237060547,22.850000381469727,22.0,22.100000381469727,20.451385498046875,11887542,IRFC.NS
2022-02-15,22.350000381469727,22.549999237060547,22.100000381469727,22.5,20.82154655456543,6329315,IRFC.NS
2022-02-16,22.600000381469727,22.700000762939453,22.450000762939453,22.549999237060547,20.867816925048828,5154180,IRFC.NS
2022-02-17,22.649999618530273,22.649999618530273,22.399999618530273,22.450000762939453,20.77527618408203,2990546,IRFC.NS
2022-02-18,22.450000762939453,22.450000762939453,22.200000762939453,22.25,20.59019660949707,3970610,IRFC.NS
2022-02-21,22.100000381469727,22.200000762939453,22.0,22.049999237060547,20.405115127563477,5325454,IRFC.NS
2022-02-22,21.799999237060547,21.899999618530273,21.649999618530273,21.75,20.12749481201172,7967669,IRFC.NS
2022-02-23,21.75,22.100000381469727,21.75,22.0,20.358844757080078,13657093,IRFC.NS
2022-02-24,21.649999618530273,21.649999618530273,20.899999618530273,21.0,19.433443069458008,15562873,IRFC.NS
2022-02-25,21.149999618530273,21.649999618530273,21.149999618530273,21.5,19.89614486694336,6627144,IRFC.NS
2022-02-28,21.399999618530273,21.649999618530273,21.200000762939453,21.600000381469727,19.988683700561523,3719485,IRFC.NS
2022-03-02,21.850000381469727,21.850000381469727,21.549999237060547,21.700000762939453,20.08122444152832,4596433,IRFC.NS
2022-03-03,21.799999237060547,21.850000381469727,21.649999618530273,21.75,20.12749481201172,4153853,IRFC.NS
2022-03-04,21.700000762939453,21.700000762939453,21.450000762939453,21.549999237060547,19.942415237426758,4796578,IRFC.NS
2022-03-07,21.450000762939453,21.450000762939453,21.100000381469727,21.200000762939453,19.618526458740234,5512286,IRFC.NS
2022-03-08,21.149999618530273,21.799999237060547,21.049999237060547,21.549999237060547,19.942415237426758,8292033,IRFC.NS
2022-03-09,21.649999618530273,21.75,21.549999237060547,21.649999618530273,20.034954071044922,4997588,IRFC.NS
2022-03-10,21.899999618530273,21.950000762939453,21.700000762939453,21.799999237060547,20.173765182495117,5835297,IRFC.NS
2022-03-11,21.75,22.0,21.600000381469727,21.649999618530273,20.034954071044922,10641873,IRFC.NS
2022-03-14,21.850000381469727,22.149999618530273,21.649999618530273,22.100000381469727,20.451385498046875,7375394,IRFC.NS
2022-03-15,22.299999237060547,22.450000762939453,22.049999237060547,22.149999618530273,20.497655868530273,6846313,IRFC.NS
2022-03-16,22.25,22.350000381469727,22.100000381469727,22.25,20.59019660949707,4423308,IRFC.NS
2022-03-17,22.450000762939453,23.200000762939453,22.100000381469727,22.850000381469727,21.14543914794922,15192734,IRFC.NS
2022-03-21,23.049999237060547,23.100000381469727,22.600000381469727,22.649999618530273,20.960355758666992,6083898,IRFC.NS
2022-03-22,22.649999618530273,22.75,22.200000762939453,22.350000381469727,20.682735443115234,7366442,IRFC.NS
2022-03-23,22.350000381469727,22.600000381469727,22.25,22.350000381469727,20.682735443115234,6972424,IRFC.NS
2022-03-24,22.350000381469727,22.450000762939453,22.25,22.299999237060547,20.636465072631836,4405621,IRFC.NS
2022-03-25,22.350000381469727,22.399999618530273,22.049999237060547,22.100000381469727,20.451385498046875,5570071,IRFC.NS
2022-03-28,22.100000381469727,22.25,21.75,21.799999237060547,20.173765182495117,7159635,IRFC.NS
2022-03-29,21.850000381469727,21.899999618530273,21.549999237060547,21.549999237060547,19.942415237426758,6497792,IRFC.NS
2022-03-30,21.649999618530273,21.75,21.450000762939453,21.5,19.89614486694336,6814486,IRFC.NS
2022-03-31,21.549999237060547,21.700000762939453,21.399999618530273,21.450000762939453,19.84987449645996,8040582,IRFC.NS
2022-04-01,21.399999618530273,21.600000381469727,21.350000381469727,21.5,19.89614486694336,10607411,IRFC.NS
2022-04-04,21.600000381469727,21.850000381469727,21.549999237060547,21.649999618530273,20.034954071044922,13261803,IRFC.NS
2022-04-05,21.649999618530273,22.299999237060547,21.649999618530273,22.149999618530273,20.497655868530273,8377562,IRFC.NS
2022-04-06,22.049999237060547,22.299999237060547,22.0,22.100000381469727,20.451385498046875,6691801,IRFC.NS
2022-04-07,22.200000762939453,22.350000381469727,22.149999618530273,22.299999237060547,20.636465072631836,6164467,IRFC.NS
2022-04-08,22.399999618530273,22.600000381469727,22.350000381469727,22.5,20.82154655456543,5812243,IRFC.NS
2022-04-11,22.600000381469727,22.649999618530273,22.399999618530273,22.5,20.82154655456543,5636321,IRFC.NS
2022-04-12,22.399999618530273,22.450000762939453,22.100000381469727,22.25,20.59019660949707,5415858,IRFC.NS
2022-04-13,22.25,22.399999618530273,22.149999618530273,22.25,20.59019660949707,4063739,IRFC.NS
2022-04-18,22.25,22.299999237060547,21.899999618530273,22.0,20.358844757080078,4439796,IRFC.NS
2022-04-19,22.100000381469727,22.399999618530273,21.899999618530273,22.0,20.358844757080078,8634544,IRFC.NS
2022-04-20,22.049999237060547,22.200000762939453,21.950000762939453,22.0,20.358844757080078,4610776,IRFC.NS
2022-04-21,22.100000381469727,22.25,22.049999237060547,22.049999237060547,20.405115127563477,5046345,IRFC.NS
2022-04-22,22.0,22.649999618530273,21.950000762939453,22.399999618530273,20.729005813598633,13593912,IRFC.NS
2022-04-25,22.399999618530273,22.450000762939453,22.149999618530273,22.299999237060547,20.636465072631836,6980246,IRFC.NS
2022-04-26,22.299999237060547,22.399999618530273,22.25,22.299999237060547,20.636465072631836,4007088,IRFC.NS
2022-04-27,22.200000762939453,22.399999618530273,22.149999618530273,22.350000381469727,20.682735443115234,6440370,IRFC.NS
2022-04-28,22.450000762939453,22.5,22.200000762939453,22.399999618530273,20.729005813598633,5196942,IRFC.NS
2022-04-29,22.399999618530273,22.649999618530273,22.200000762939453,22.299999237060547,20.636465072631836,5980303,IRFC.NS
2022-05-02,22.25,22.299999237060547,22.149999618530273,22.25,20.59019660949707,5574697,IRFC.NS
2022-05-04,22.25,22.350000381469727,22.0,22.0,20.358844757080078,5020823,IRFC.NS
2022-05-05,22.100000381469727,22.200000762939453,22.0,22.049999237060547,20.405115127563477,4973251,IRFC.NS
2022-05-06,21.850000381469727,22.0,21.649999618530273,21.700000762939453,20.08122444152832,4008872,IRFC.NS
2022-05-09,21.700000762939453,21.75,21.450000762939453,21.700000762939453,20.08122444152832,4374681,IRFC.NS
2022-05-10,21.799999237060547,21.850000381469727,21.450000762939453,21.450000762939453,19.84987449645996,6627695,IRFC.NS
2022-05-11,21.5,21.549999237060547,21.200000762939453,21.399999618530273,19.803604125976562,5823704,IRFC.NS
2022-05-12,21.399999618530273,21.399999618530273,21.100000381469727,21.149999618530273,19.572254180908203,6472563,IRFC.NS
2022-05-13,21.25,21.350000381469727,21.25,21.299999237060547,19.711063385009766,3492615,IRFC.NS
2022-05-16,21.350000381469727,21.899999618530273,21.25,21.350000381469727,19.757333755493164,6334547,IRFC.NS
2022-05-17,21.450000762939453,21.649999618530273,21.399999618530273,21.5,19.89614486694336,3964019,IRFC.NS
2022-05-18,21.649999618530273,21.799999237060547,21.5,21.549999237060547,19.942415237426758,3198002,IRFC.NS
2022-05-19,21.350000381469727,21.649999618530273,21.25,21.399999618530273,19.803604125976562,4268661,IRFC.NS
2022-05-20,21.600000381469727,21.950000762939453,21.450000762939453,21.5,19.89614486694336,6539615,IRFC.NS
2022-05-23,21.700000762939453,21.75,21.350000381469727,21.399999618530273,19.803604125976562,4715492,IRFC.NS
2022-05-24,21.5,21.700000762939453,21.299999237060547,21.549999237060547,19.942415237426758,3822900,IRFC.NS
2022-05-25,21.700000762939453,21.700000762939453,21.25,21.299999237060547,19.711063385009766,3077016,IRFC.NS
2022-05-26,21.299999237060547,21.399999618530273,21.100000381469727,21.25,19.664793014526367,3482555,IRFC.NS
2022-05-27,21.299999237060547,21.450000762939453,21.0,21.200000762939453,19.618526458740234,4756468,IRFC.NS
2022-05-30,21.25,21.350000381469727,21.200000762939453,21.25,19.664793014526367,3085932,IRFC.NS
2022-05-31,21.25,21.299999237060547,21.200000762939453,21.200000762939453,19.618526458740234,2753514,IRFC.NS
2022-06-01,21.299999237060547,21.350000381469727,21.200000762939453,21.25,19.664793014526367,4618347,IRFC.NS
2022-06-02,21.25,21.5,21.200000762939453,21.450000762939453,19.84987449645996,2687254,IRFC.NS
2022-06-03,21.5,21.549999237060547,21.350000381469727,21.399999618530273,19.803604125976562,2376146,IRFC.NS
2022-06-06,21.399999618530273,21.399999618530273,21.200000762939453,21.25,19.664793014526367,3058575,IRFC.NS
2022-06-07,21.25,21.299999237060547,21.149999618530273,21.25,19.664793014526367,5467984,IRFC.NS
2022-06-08,21.25,21.299999237060547,21.200000762939453,21.25,19.664793014526367,1632520,IRFC.NS
2022-06-09,21.200000762939453,21.25,21.149999618530273,21.200000762939453,19.618526458740234,1638001,IRFC.NS
2022-06-10,21.149999618530273,21.200000762939453,21.100000381469727,21.149999618530273,19.572254180908203,1628912,IRFC.NS
2022-06-13,21.100000381469727,21.100000381469727,20.75,20.799999237060547,19.248361587524414,6978917,IRFC.NS
2022-06-14,20.75,20.899999618530273,20.700000762939453,20.75,19.20209312438965,4484916,IRFC.NS
2022-06-15,20.75,20.799999237060547,20.700000762939453,20.75,19.20209312438965,3060444,IRFC.NS
2022-06-16,20.799999237060547,20.799999237060547,20.0,20.200000762939453,18.69312286376953,7871297,IRFC.NS
2022-06-17,20.100000381469727,20.100000381469727,19.75,19.799999237060547,18.322959899902344,6562891,IRFC.NS
2022-06-20,19.799999237060547,19.850000381469727,19.299999237060547,19.5,18.045339584350586,4780572,IRFC.NS
2022-06-21,19.649999618530273,20.0,19.5,19.950000762939453,18.46177101135254,3006661,IRFC.NS
2022-06-22,19.950000762939453,20.049999237060547,19.850000381469727,19.899999618530273,18.41550064086914,2309521,IRFC.NS
2022-06-23,19.799999237060547,20.0,19.75,19.850000381469727,18.369232177734375,2903295,IRFC.NS
2022-06-24,19.850000381469727,19.899999618530273,19.700000762939453,19.75,18.276689529418945,3141275,IRFC.NS
2022-06-27,19.850000381469727,19.899999618530273,19.700000762939453,19.75,18.276689529418945,3435302,IRFC.NS
2022-06-28,19.799999237060547,19.799999237060547,19.549999237060547,19.649999618530273,18.18415069580078,3878945,IRFC.NS
2022-06-29,19.549999237060547,19.75,19.450000762939453,19.649999618530273,18.18415069580078,2911052,IRFC.NS
2022-06-30,19.649999618530273,19.700000762939453,19.549999237060547,19.649999618530273,18.18415069580078,2829852,IRFC.NS
2022-07-01,19.700000762939453,20.049999237060547,19.600000381469727,19.950000762939453,18.46177101135254,2510750,IRFC.NS
2022-07-04,20.100000381469727,20.100000381469727,19.649999618530273,19.75,18.276689529418945,4764980,IRFC.NS
2022-07-05,19.850000381469727,20.0,19.799999237060547,19.899999618530273,18.41550064086914,2172288,IRFC.NS
2022-07-06,19.950000762939453,20.0,19.850000381469727,19.950000762939453,18.46177101135254,3057654,IRFC.NS
2022-07-07,20.0,20.100000381469727,19.899999618530273,19.950000762939453,18.46177101135254,2256307,IRFC.NS
2022-07-08,20.0,20.100000381469727,19.950000762939453,19.950000762939453,18.46177101135254,2821482,IRFC.NS
2022-07-11,19.950000762939453,20.25,19.899999618530273,20.149999618530273,18.646852493286133,2136231,IRFC.NS
2022-07-12,20.149999618530273,20.399999618530273,20.049999237060547,20.200000762939453,18.69312286376953,2131019,IRFC.NS
2022-07-13,20.299999237060547,20.299999237060547,20.049999237060547,20.100000381469727,18.600582122802734,1711397,IRFC.NS
2022-07-14,20.049999237060547,20.100000381469727,19.950000762939453,20.0,18.508041381835938,2438490,IRFC.NS
2022-07-15,20.049999237060547,20.200000762939453,19.950000762939453,20.100000381469727,18.600582122802734,3888758,IRFC.NS
2022-07-18,20.100000381469727,20.299999237060547,20.100000381469727,20.25,18.739391326904297,1920084,IRFC.NS
2022-07-19,20.25,20.5,20.200000762939453,20.450000762939453,18.92447280883789,1733146,IRFC.NS
2022-07-20,20.399999618530273,20.75,20.399999618530273,20.649999618530273,19.10955238342285,2638431,IRFC.NS
2022-07-21,20.649999618530273,20.649999618530273,20.549999237060547,20.549999237060547,19.017011642456055,1861097,IRFC.NS
2022-07-22,20.600000381469727,20.950000762939453,20.549999237060547,20.75,19.20209312438965,2691375,IRFC.NS
2022-07-25,20.75,20.799999237060547,20.450000762939453,20.549999237060547,19.017011642456055,2621417,IRFC.NS
2022-07-26,20.5,20.549999237060547,20.399999618530273,20.399999618530273,18.87820053100586,1044496,IRFC.NS
2022-07-27,20.399999618530273,20.399999618530273,20.25,20.299999237060547,18.785659790039062,1357707,IRFC.NS
2022-07-28,20.399999618530273,20.5,20.350000381469727,20.399999618530273,18.87820053100586,1509341,IRFC.NS
2022-07-29,20.450000762939453,20.700000762939453,20.450000762939453,20.600000381469727,19.063282012939453,2688899,IRFC.NS
2022-08-01,20.700000762939453,21.350000381469727,20.549999237060547,20.950000762939453,19.38717269897461,5196431,IRFC.NS
2022-08-02,21.0,21.399999618530273,20.950000762939453,21.25,19.664793014526367,3465913,IRFC.NS
2022-08-03,21.299999237060547,21.5,21.25,21.299999237060547,19.711063385009766,3404410,IRFC.NS
2022-08-04,21.450000762939453,21.649999618530273,21.149999618530273,21.299999237060547,19.711063385009766,5179908,IRFC.NS
2022-08-05,21.299999237060547,21.450000762939453,21.200000762939453,21.25,19.664793014526367,2668174,IRFC.NS
2022-08-08,21.25,21.450000762939453,21.200000762939453,21.350000381469727,19.757333755493164,2242450,IRFC.NS
2022-08-10,21.399999618530273,21.600000381469727,21.25,21.350000381469727,19.757333755493164,3695871,IRFC.NS
2022-08-11,21.5,21.600000381469727,21.149999618530273,21.200000762939453,19.618526458740234,3384528,IRFC.NS
2022-08-12,21.200000762939453,21.450000762939453,21.100000381469727,21.350000381469727,19.757333755493164,3140348,IRFC.NS
2022-08-16,21.399999618530273,21.450000762939453,21.25,21.350000381469727,19.757333755493164,3285567,IRFC.NS
2022-08-17,21.350000381469727,21.450000762939453,21.299999237060547,21.350000381469727,19.757333755493164,2817475,IRFC.NS
2022-08-18,21.299999237060547,21.549999237060547,21.25,21.399999618530273,19.803604125976562,3367337,IRFC.NS
2022-08-19,21.399999618530273,21.549999237060547,21.25,21.25,19.664793014526367,3208472,IRFC.NS
2022-08-22,21.299999237060547,21.299999237060547,20.899999618530273,20.950000762939453,19.38717269897461,2995773,IRFC.NS
2022-08-23,20.850000381469727,21.149999618530273,20.799999237060547,20.950000762939453,19.38717269897461,2215625,IRFC.NS
2022-08-24,20.950000762939453,21.100000381469727,20.899999618530273,21.049999237060547,19.479711532592773,5540331,IRFC.NS
2022-08-25,21.049999237060547,21.350000381469727,21.049999237060547,21.100000381469727,19.525983810424805,2519955,IRFC.NS
2022-08-26,21.25,21.5,21.200000762939453,21.25,19.664793014526367,4050990,IRFC.NS
2022-08-29,21.100000381469727,21.5,20.950000762939453,21.350000381469727,19.757333755493164,3976760,IRFC.NS
2022-08-30,21.5,21.5,21.350000381469727,21.399999618530273,19.803604125976562,2987602,IRFC.NS
2022-09-01,21.350000381469727,21.950000762939453,21.299999237060547,21.700000762939453,20.08122444152832,7092597,IRFC.NS
2022-09-02,21.799999237060547,22.0,21.600000381469727,21.950000762939453,20.31257438659668,7214311,IRFC.NS
2022-09-05,22.100000381469727,22.200000762939453,21.899999618530273,22.100000381469727,20.451385498046875,5413152,IRFC.NS
2022-09-06,22.149999618530273,22.5,22.100000381469727,22.399999618530273,20.729005813598633,7029366,IRFC.NS
2022-09-07,22.25,22.799999237060547,22.25,22.75,21.05289649963379,11453837,IRFC.NS
2022-09-08,22.850000381469727,23.0,22.700000762939453,22.75,21.05289649963379,8544734,IRFC.NS
2022-09-09,22.799999237060547,22.950000762939453,22.549999237060547,22.850000381469727,21.14543914794922,7536327,IRFC.NS
2022-09-12,22.850000381469727,23.049999237060547,22.600000381469727,22.950000762939453,21.23797607421875,11931156,IRFC.NS
2022-09-13,23.0,23.149999618530273,22.899999618530273,23.100000381469727,21.376787185668945,11480792,IRFC.NS
2022-09-14,22.850000381469727,22.950000762939453,22.799999237060547,22.850000381469727,21.14543914794922,4983940,IRFC.NS
2022-09-15,22.5,22.549999237060547,22.25,22.299999237060547,21.221569061279297,5293333,IRFC.NS
2022-09-16,22.100000381469727,22.25,21.799999237060547,22.0,20.936077117919922,7621644,IRFC.NS
2022-09-19,21.899999618530273,21.899999618530273,21.549999237060547,21.600000381469727,20.555419921875,4090063,IRFC.NS
2022-09-20,21.600000381469727,21.799999237060547,21.549999237060547,21.649999618530273,20.603002548217773,2769912,IRFC.NS
2022-09-21,21.649999618530273,21.850000381469727,21.399999618530273,21.5,20.46025848388672,5095250,IRFC.NS
2022-09-22,21.5,21.549999237060547,21.299999237060547,21.450000762939453,20.412675857543945,3121582,IRFC.NS
2022-09-23,21.5,21.5,21.25,21.299999237060547,20.269927978515625,3349284,IRFC.NS
2022-09-26,21.25,21.25,20.799999237060547,20.899999618530273,19.889272689819336,6258183,IRFC.NS
2022-09-27,21.049999237060547,21.299999237060547,20.899999618530273,21.149999618530273,20.12718391418457,4591378,IRFC.NS
2022-09-28,21.799999237060547,21.799999237060547,21.049999237060547,21.25,20.222347259521484,6152889,IRFC.NS
2022-09-29,21.399999618530273,21.450000762939453,21.25,21.350000381469727,20.3175106048584,2861215,IRFC.NS
2022-09-30,21.350000381469727,21.450000762939453,21.149999618530273,21.25,20.222347259521484,3226644,IRFC.NS
2022-10-03,21.200000762939453,21.350000381469727,21.149999618530273,21.25,20.222347259521484,3531770,IRFC.NS
2022-10-04,21.299999237060547,21.450000762939453,21.299999237060547,21.350000381469727,20.3175106048584,2654820,IRFC.NS
2022-10-06,21.450000762939453,21.450000762939453,21.350000381469727,21.399999618530273,20.365093231201172,2409652,IRFC.NS
2022-10-07,21.350000381469727,21.399999618530273,21.25,21.350000381469727,20.3175106048584,1793061,IRFC.NS
2022-10-10,21.299999237060547,21.549999237060547,21.200000762939453,21.399999618530273,20.365093231201172,5286105,IRFC.NS
2022-10-11,21.5,21.549999237060547,21.299999237060547,21.350000381469727,20.3175106048584,2507254,IRFC.NS
2022-10-12,21.450000762939453,21.5,21.350000381469727,21.350000381469727,20.3175106048584,2250705,IRFC.NS
2022-10-13,21.350000381469727,21.450000762939453,21.299999237060547,21.399999618530273,20.365093231201172,2494125,IRFC.NS
2022-10-14,21.399999618530273,21.549999237060547,21.350000381469727,21.399999618530273,20.365093231201172,2736083,IRFC.NS
2022-10-17,21.399999618530273,21.399999618530273,21.200000762939453,21.299999237060547,20.269927978515625,2903656,IRFC.NS
2022-10-18,21.350000381469727,21.450000762939453,21.25,21.399999618530273,20.365093231201172,2954018,IRFC.NS
2022-10-19,21.5,21.5,21.350000381469727,21.450000762939453,20.412675857543945,3812012,IRFC.NS
2022-10-20,21.450000762939453,21.450000762939453,21.25,21.299999237060547,20.269927978515625,2138398,IRFC.NS
2022-10-21,21.299999237060547,21.399999618530273,21.299999237060547,21.350000381469727,20.3175106048584,1874409,IRFC.NS
2022-10-24,21.700000762939453,21.700000762939453,21.5,21.600000381469727,20.555419921875,2874558,IRFC.NS
2022-10-25,21.450000762939453,22.100000381469727,21.450000762939453,21.950000762939453,20.88849449157715,7281948,IRFC.NS
2022-10-27,22.25,22.450000762939453,22.049999237060547,22.299999237060547,21.221569061279297,6706879,IRFC.NS
2022-10-28,22.299999237060547,22.600000381469727,22.299999237060547,22.350000381469727,21.269149780273438,6390289,IRFC.NS
2022-10-31,22.5,22.899999618530273,22.399999618530273,22.649999618530273,21.554641723632812,8254434,IRFC.NS
2022-11-01,22.75,22.899999618530273,22.450000762939453,22.549999237060547,21.4594783782959,7735529,IRFC.NS
2022-11-02,22.649999618530273,22.75,22.5,22.649999618530273,21.554641723632812,5131538,IRFC.NS
2022-11-03,22.649999618530273,23.049999237060547,22.549999237060547,22.799999237060547,21.697389602661133,11765692,IRFC.NS
2022-11-04,22.950000762939453,24.100000381469727,22.899999618530273,23.700000762939453,22.553865432739258,34154707,IRFC.NS
2022-11-07,23.950000762939453,25.25,23.950000762939453,24.700000762939453,23.50550651550293,52076818,IRFC.NS
2022-11-09,25.0,25.450000762939453,24.700000762939453,25.100000381469727,23.886159896850586,38875439,IRFC.NS
2022-11-10,25.049999237060547,25.149999618530273,24.399999618530273,24.450000762939453,23.267595291137695,14954605,IRFC.NS
2022-11-11,24.950000762939453,25.100000381469727,24.299999237060547,24.5,23.315176010131836,18761662,IRFC.NS
2022-11-14,24.649999618530273,25.0,24.399999618530273,24.799999237060547,23.60066795349121,22046223,IRFC.NS
2022-11-15,24.850000381469727,25.549999237060547,24.850000381469727,25.200000762939453,23.981325149536133,35052725,IRFC.NS
2022-11-16,25.200000762939453,27.350000381469727,25.200000762939453,26.950000762939453,25.646696090698242,191610244,IRFC.NS
2022-11-17,27.25,28.700000762939453,27.149999618530273,27.899999618530273,27.36301040649414,215982024,IRFC.NS
2022-11-18,28.100000381469727,28.450000762939453,26.799999237060547,27.5,26.97071075439453,108880653,IRFC.NS
2022-11-21,27.5,28.25,26.899999618530273,28.100000381469727,27.55916404724121,77988304,IRFC.NS
2022-11-22,28.200000762939453,30.200000762939453,28.100000381469727,28.950000762939453,28.392805099487305,174086537,IRFC.NS
2022-11-23,29.0,29.450000762939453,28.299999237060547,29.25,28.687028884887695,87003661,IRFC.NS
2022-11-24,29.5,31.700000762939453,29.399999618530273,30.899999618530273,30.30527114868164,239985161,IRFC.NS
2022-11-25,31.200000762939453,32.150001525878906,31.049999237060547,31.799999237060547,31.18794822692871,151615074,IRFC.NS
2022-11-28,32.0,34.79999923706055,31.799999237060547,33.54999923706055,32.904266357421875,321464637,IRFC.NS
2022-11-29,33.900001525878906,36.29999923706055,33.79999923706055,35.29999923706055,34.620582580566406,347649114,IRFC.NS
2022-11-30,36.099998474121094,37.099998474121094,32.5,32.79999923706055,32.168701171875,356366103,IRFC.NS
2022-12-01,33.20000076293945,34.650001525878906,32.54999923706055,34.20000076293945,33.54175567626953,198522937,IRFC.NS
2022-12-02,34.70000076293945,34.75,33.900001525878906,34.5,33.83598327636719,100345607,IRFC.NS
2022-12-05,34.70000076293945,34.70000076293945,33.45000076293945,33.650001525878906,33.00234603881836,71585440,IRFC.NS
2022-12-06,33.25,33.650001525878906,32.04999923706055,33.0,32.3648567199707,107014786,IRFC.NS
2022-12-07,33.150001525878906,33.650001525878906,32.70000076293945,33.04999923706055,32.41389083862305,70789132,IRFC.NS
2022-12-08,33.25,33.29999923706055,31.950000762939453,32.20000076293945,31.580251693725586,55312942,IRFC.NS
2022-12-09,32.20000076293945,32.5,30.600000381469727,31.049999237060547,30.452383041381836,65342359,IRFC.NS
2022-12-12,31.0,33.95000076293945,30.25,33.400001525878906,32.75715637207031,142467203,IRFC.NS
2022-12-13,33.95000076293945,34.70000076293945,33.599998474121094,33.79999923706055,33.14945602416992,105835589,IRFC.NS
2022-12-14,34.0,34.099998474121094,32.79999923706055,33.95000076293945,33.29656982421875,64653991,IRFC.NS
2022-12-15,33.70000076293945,33.849998474121094,32.75,32.900001525878906,32.26677703857422,46565124,IRFC.NS
2022-12-16,32.29999923706055,32.75,31.549999237060547,32.099998474121094,31.482173919677734,43591915,IRFC.NS
2022-12-19,32.29999923706055,33.25,32.20000076293945,32.849998474121094,32.21773910522461,38418582,IRFC.NS
2022-12-20,32.95000076293945,35.900001525878906,32.599998474121094,35.650001525878906,34.96385192871094,181272162,IRFC.NS
2022-12-21,36.20000076293945,36.5,30.899999618530273,32.29999923706055,31.67832374572754,192467386,IRFC.NS
2022-12-22,33.0,33.400001525878906,31.0,31.25,30.648536682128906,99443583,IRFC.NS
2022-12-23,30.950000762939453,30.950000762939453,27.549999237060547,27.850000381469727,27.313974380493164,122876842,IRFC.NS
2022-12-26,28.25,30.799999237060547,27.850000381469727,30.350000381469727,29.765857696533203,136601051,IRFC.NS
2022-12-27,31.299999237060547,32.400001525878906,31.049999237060547,32.099998474121094,31.482173919677734,89075438,IRFC.NS
2022-12-28,32.150001525878906,33.20000076293945,31.549999237060547,32.5,31.87447738647461,104597559,IRFC.NS
2022-12-29,32.0,33.20000076293945,31.700000762939453,32.70000076293945,32.07062911987305,87697856,IRFC.NS
2022-12-30,33.099998474121094,33.25,32.349998474121094,32.54999923706055,31.923513412475586,42178363,IRFC.NS
2023-01-02,32.70000076293945,33.349998474121094,32.5,32.900001525878906,32.26677703857422,40172355,IRFC.NS
2023-01-03,33.0,34.150001525878906,32.900001525878906,33.849998474121094,33.19849395751953,84881999,IRFC.NS
2023-01-04,34.04999923706055,34.599998474121094,33.0,33.25,32.610042572021484,75920751,IRFC.NS
2023-01-05,33.45000076293945,33.650001525878906,32.20000076293945,32.75,32.11966323852539,45698294,IRFC.NS
2023-01-06,32.95000076293945,33.099998474121094,32.349998474121094,32.70000076293945,32.07062911987305,27818130,IRFC.NS
2023-01-09,33.04999923706055,33.349998474121094,32.54999923706055,32.70000076293945,32.07062911987305,28648565,IRFC.NS
2023-01-10,32.849998474121094,32.900001525878906,32.04999923706055,32.150001525878906,31.531213760375977,22376324,IRFC.NS
2023-01-11,32.20000076293945,32.599998474121094,31.700000762939453,32.150001525878906,31.531213760375977,25187049,IRFC.NS
2023-01-12,32.29999923706055,32.900001525878906,32.0,32.75,32.11966323852539,41148274,IRFC.NS
2023-01-13,32.79999923706055,34.25,32.70000076293945,33.95000076293945,33.29656982421875,75271636,IRFC.NS
2023-01-16,34.0,34.0,33.0,33.150001525878906,32.511966705322266,43209016,IRFC.NS
2023-01-17,33.04999923706055,33.150001525878906,32.45000076293945,32.70000076293945,32.07062911987305,23809717,IRFC.NS
2023-01-18,32.900001525878906,33.400001525878906,32.79999923706055,33.04999923706055,32.41389083862305,26275227,IRFC.NS
2023-01-19,32.79999923706055,33.599998474121094,32.45000076293945,33.150001525878906,32.511966705322266,43947894,IRFC.NS
2023-01-20,33.150001525878906,34.150001525878906,32.95000076293945,33.099998474121094,32.462928771972656,37966558,IRFC.NS
2023-01-23,33.400001525878906,33.650001525878906,32.650001525878906,32.849998474121094,32.21773910522461,47560769,IRFC.NS
2023-01-24,32.900001525878906,33.349998474121094,32.400001525878906,32.599998474121094,31.972551345825195,34050557,IRFC.NS
2023-01-25,32.599998474121094,32.849998474121094,31.75,31.950000762939453,31.335063934326172,29120299,IRFC.NS
2023-01-27,32.150001525878906,32.29999923706055,30.450000762939453,31.299999237060547,30.697572708129883,34619490,IRFC.NS
2023-01-30,30.049999237060547,31.700000762939453,30.049999237060547,31.200000762939453,30.599498748779297,37227440,IRFC.NS
2023-01-31,31.549999237060547,33.25,31.399999618530273,33.04999923706055,32.41389083862305,35809352,IRFC.NS
2023-02-01,33.849998474121094,34.150001525878906,30.799999237060547,31.5,30.893722534179688,78444937,IRFC.NS
2023-02-02,31.5,32.45000076293945,31.25,31.549999237060547,30.942760467529297,24517707,IRFC.NS
